id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
5081;12/01/2026 04:00;6.9;6.3;3.6;80.5;0.0;32;14.6;5.4;270;83.8;9.8;cloudy
4009;12/01/2026 04:00;7.8;6.8;3.9;91.9;0.0;9;13.3;7.0;242;55.3;12.4;partly-cloudy
4011;12/01/2026 04:00;7.9;7.1;3.5;72.6;0.0;22;13.4;7.8;268;42.1;12.9;partly-cloudy
4012;12/01/2026 04:00;7.0;6.3;3.3;80.1;0.0;3;11.3;7.4;205;64.5;7.7;partly-cloudy
4013;12/01/2026 04:00;7.1;6.4;3.7;78.4;0.1;15;13.0;5.9;275;83.5;13.4;cloudy
4015;12/01/2026 04:00;6.9;6.2;3.1;85.3;0.0;0;13.9;8.4;289;99.7;14.1;cloudy
10098;12/01/2026 04:00;6.9;6.0;3.4;82.0;0.0;11;14.6;3.7;270;53.3;12.8;partly-cloudy
10099;12/01/2026 04:00;7.8;7.2;3.4;81.1;0.0;6;11.8;6.3;272;76.4;12.4;partly-cloudy
10100;12/01/2026 04:00;6.6;5.7;3.9;76.8;0.0;16;15.1;4.1;204;53.7;15.0;partly-cloudy
10101;12/01/2026 04:00;6.4;5.9;3.3;74.9;0.0;2;14.2;5.1;292;58.8;11.7;partly-cloudy
10102;12/01/2026 04:00;7.7;7.5;3.8;75.7;0.0;8;12.9;8.4;247;38.9;12.3;partly-cloudy
10170;12/01/2026 04:00;6.6;6.0;3.1;77.1;0.0;0;12.8;7.5;253;73.1;11.2;partly-cloudy
4018;12/01/2026 04:00;6.9;6.1;3.7;63.2;0.0;17;17.6;5.8;226;54.2;12.6;partly-cloudy
4019;12/01/2026 04:00;6.4;5.4;3.5;84.2;0.0;8;13.5;14.0;225;57.6;13.5;partly-cloudy
3753;12/01/2026 04:00;7.0;6.2;3.8;88.8;0.0;18;8.5;8.6;279;64.0;12.4;partly-cloudy
4021;12/01/2026 04:00;7.3;6.8;4.1;74.1;0.0;12;8.9;6.4;227;71.9;15.4;partly-cloudy
4022;12/01/2026 04:00;6.6;5.8;2.9;76.9;0.0;3;14.7;9.0;202;48.5;13.8;partly-cloudy
4023;12/01/2026 04:00;7.1;6.1;3.3;83.0;0.0;0;17.6;9.0;216;87.5;12.1;cloudy
4024;12/01/2026 04:00;6.7;6.0;4.3;90.5;0.0;8;12.5;7.5;201;31.8;12.0;partly-cloudy
4026;12/01/2026 04:00;7.3;6.5;2.8;76.7;0.0;4;20.5;5.1;247;42.4;7.1;partly-cloudy
4027;12/01/2026 04:00;7.5;6.8;3.4;93.0;0.0;18;15.4;5.8;268;42.6;14.3;partly-cloudy
4030;12/01/2026 04:00;6.7;5.8;3.4;77.2;0.0;21;16.1;8.0;229;65.5;13.0;partly-cloudy
4031;12/01/2026 04:00;8.2;7.6;3.4;78.7;0.0;12;16.7;6.4;267;75.6;11.4;partly-cloudy
4032;12/01/2026 04:00;7.7;6.9;4.1;78.4;0.0;14;12.5;6.7;266;48.0;11.1;partly-cloudy
4033;12/01/2026 04:00;7.7;7.3;3.1;76.8;0.0;8;14.5;6.4;211;50.7;10.6;partly-cloudy
4035;12/01/2026 04:00;6.5;5.8;3.6;70.8;0.0;1;16.1;7.7;228;38.9;11.1;partly-cloudy
3616;12/01/2026 04:00;7.3;6.5;3.0;74.0;0.0;17;14.3;8.5;266;91.8;10.4;cloudy
4036;12/01/2026 04:00;7.3;6.4;3.4;87.8;0.0;12;17.7;5.7;212;62.9;9.6;partly-cloudy
4037;12/01/2026 04:00;7.0;6.1;3.6;85.0;0.0;0;5.9;7.0;204;57.3;11.8;partly-cloudy
4040;12/01/2026 04:00;8.2;7.5;3.8;90.1;0.0;12;10.1;7.1;224;68.8;10.5;partly-cloudy
4041;12/01/2026 04:00;7.0;6.0;3.3;78.3;0.0;0;10.6;9.8;269;60.3;12.1;partly-cloudy
4042;12/01/2026 04:00;7.1;6.0;3.9;88.0;0.0;0;10.8;6.8;239;86.6;10.2;cloudy
4043;12/01/2026 04:00;7.3;6.4;4.1;83.3;0.0;4;10.9;7.0;270;39.4;11.0;partly-cloudy
4044;12/01/2026 04:00;7.3;6.6;4.6;72.6;0.0;11;14.7;5.5;227;62.5;11.9;partly-cloudy
4045;12/01/2026 04:00;7.0;6.1;3.9;85.5;0.0;19;16.7;6.8;228;76.6;10.7;partly-cloudy
4047;12/01/2026 04:00;6.9;6.2;3.4;77.9;0.0;12;9.6;6.2;270;67.6;12.8;partly-cloudy
4048;12/01/2026 04:00;6.9;6.1;3.5;78.3;0.0;11;17.8;9.2;273;53.3;7.3;partly-cloudy
9888;12/01/2026 04:00;7.2;6.6;3.7;80.5;0.0;37;13.9;7.4;290;68.2;15.8;partly-cloudy
10103;12/01/2026 04:00;6.7;6.2;3.9;83.5;0.1;18;16.5;3.7;230;72.8;12.3;partly-cloudy
4052;12/01/2026 04:00;7.8;7.3;4.2;75.5;0.0;0;4.5;2.8;220;62.5;14.8;partly-cloudy
4053;12/01/2026 04:00;6.8;6.3;3.4;83.2;0.0;12;10.5;6.7;297;87.7;12.8;cloudy
4055;12/01/2026 04:00;8.0;6.7;3.7;79.1;0.0;19;16.1;9.1;297;71.4;11.9;partly-cloudy
4060;12/01/2026 04:00;8.6;7.9;3.6;83.8;0.0;14;13.7;9.7;240;52.7;14.2;partly-cloudy
4061;12/01/2026 04:00;6.2;5.3;4.0;68.4;0.0;11;11.8;6.4;252;59.9;11.1;partly-cloudy
4062;12/01/2026 04:00;7.9;7.4;2.7;90.7;0.0;2;14.4;9.3;205;67.7;13.9;partly-cloudy
4064;12/01/2026 04:00;7.2;6.3;3.4;88.8;0.0;9;17.8;8.7;217;92.6;15.0;cloudy
3609;12/01/2026 04:00;7.3;6.5;3.5;76.4;0.0;0;15.2;7.3;256;66.5;10.7;partly-cloudy
3610;12/01/2026 04:00;6.5;5.6;3.4;80.4;0.0;13;16.7;8.0;261;41.2;11.1;partly-cloudy
4066;12/01/2026 04:00;5.6;4.9;3.6;76.7;0.0;9;15.1;5.8;215;76.2;13.2;partly-cloudy
4067;12/01/2026 04:00;8.0;7.6;3.2;73.5;0.0;6;14.1;6.2;296;84.5;15.1;cloudy
4070;12/01/2026 04:00;8.2;7.5;3.5;92.4;0.0;3;13.0;8.5;285;77.1;11.2;partly-cloudy
4071;12/01/2026 04:00;5.7;4.8;3.5;77.4;0.0;23;8.5;7.4;292;47.6;13.1;partly-cloudy
4073;12/01/2026 04:00;7.2;6.4;3.8;82.0;0.1;5;14.9;8.1;294;77.5;13.5;partly-cloudy
4074;12/01/2026 04:00;6.6;5.9;3.4;81.2;0.0;5;14.8;6.5;201;41.6;11.6;partly-cloudy
4076;12/01/2026 04:00;6.8;5.9;3.4;77.5;0.0;13;10.6;4.7;218;61.5;9.8;partly-cloudy
4077;12/01/2026 04:00;8.1;7.5;3.7;67.2;0.0;11;15.1;7.5;225;100.0;9.1;cloudy
3764;12/01/2026 04:00;6.2;5.4;3.7;82.3;0.0;0;16.9;6.1;259;76.3;15.3;partly-cloudy
10080;12/01/2026 04:00;6.8;6.1;3.5;85.9;0.0;0;14.4;7.4;234;75.1;10.2;partly-cloudy
10082;12/01/2026 04:00;7.9;7.2;3.9;91.5;0.0;0;18.7;7.8;243;66.9;10.9;partly-cloudy
10083;12/01/2026 04:00;8.1;7.3;3.4;85.0;0.0;12;8.4;10.2;264;52.7;12.0;partly-cloudy
10084;12/01/2026 04:00;5.5;4.8;4.0;76.3;0.0;15;17.3;3.4;294;61.8;9.5;partly-cloudy
4379;12/01/2026 04:00;7.0;6.2;3.6;66.0;0.0;9;11.8;5.9;297;91.8;14.2;cloudy
4382;12/01/2026 04:00;6.7;6.0;3.1;74.0;0.0;13;12.9;4.5;266;100.0;11.5;cloudy
4385;12/01/2026 04:00;6.8;6.0;3.4;74.1;0.0;2;10.0;10.0;280;91.3;11.3;cloudy
4386;12/01/2026 04:00;5.9;5.1;3.2;68.2;0.0;13;11.7;5.6;250;75.3;13.4;partly-cloudy
4400;12/01/2026 04:00;7.0;5.9;2.7;69.5;0.0;0;18.4;6.9;204;47.3;10.9;partly-cloudy
4388;12/01/2026 04:00;6.0;5.2;4.2;77.8;0.0;8;14.3;4.6;259;87.8;12.0;cloudy
4389;12/01/2026 04:00;6.6;5.7;3.4;77.6;0.0;11;18.2;8.5;272;81.8;8.9;cloudy
7067;12/01/2026 04:00;6.8;6.3;3.7;75.8;0.0;19;4.9;6.2;227;46.9;10.9;partly-cloudy
4390;12/01/2026 04:00;7.5;6.5;3.8;75.8;0.0;5;13.0;3.6;237;97.6;12.5;cloudy
3619;12/01/2026 04:00;7.6;6.7;3.0;74.1;0.0;5;14.4;7.0;245;50.9;11.5;partly-cloudy
4392;12/01/2026 04:00;6.5;5.9;3.6;68.4;0.0;0;14.1;6.6;201;56.0;15.1;partly-cloudy
3620;12/01/2026 04:00;5.7;4.7;3.2;73.2;0.0;18;14.6;8.6;265;57.9;8.1;partly-cloudy
4393;12/01/2026 04:00;6.7;5.7;3.2;83.5;0.0;6;12.8;3.7;264;76.4;14.7;partly-cloudy
4394;12/01/2026 04:00;6.4;5.6;3.8;88.7;0.0;19;12.5;5.9;293;59.0;8.8;partly-cloudy
4395;12/01/2026 04:00;7.4;6.4;3.4;81.1;0.0;6;18.5;4.1;215;78.1;12.2;partly-cloudy
5130;12/01/2026 04:00;6.4;5.7;3.7;81.8;0.1;7;17.7;7.6;203;75.3;11.0;partly-cloudy
4402;12/01/2026 04:00;6.3;5.0;3.9;71.0;0.0;0;11.9;2.8;232;54.9;11.1;partly-cloudy
10217;12/01/2026 04:00;6.3;5.5;3.9;75.7;0.0;1;16.3;10.5;224;40.1;9.8;partly-cloudy
10259;12/01/2026 04:00;7.1;6.4;2.9;76.0;0.0;13;16.4;7.6;287;66.6;13.8;partly-cloudy
10498;12/01/2026 04:00;7.2;6.5;3.8;79.4;0.0;7;10.1;8.9;226;41.3;12.8;partly-cloudy
10499;12/01/2026 04:00;7.7;6.7;3.8;86.6;0.0;3;17.4;10.2;272;87.0;13.0;cloudy
4398;12/01/2026 04:00;7.3;6.6;4.0;80.0;0.0;6;17.5;7.9;201;75.7;12.0;partly-cloudy
4403;12/01/2026 04:00;6.9;6.0;3.3;88.2;0.0;14;12.6;5.2;261;97.8;7.9;cloudy
4404;12/01/2026 04:00;6.2;5.5;2.9;76.1;0.0;7;17.7;9.6;207;93.5;12.5;cloudy
4405;12/01/2026 04:00;6.9;6.4;2.8;85.3;0.0;20;13.5;9.4;273;89.7;12.1;cloudy
4406;12/01/2026 04:00;7.3;6.4;3.5;70.1;0.0;7;12.7;5.0;214;39.8;8.1;partly-cloudy
4408;12/01/2026 04:00;6.7;5.8;3.0;78.9;0.0;18;15.3;9.8;253;54.8;12.3;partly-cloudy
4409;12/01/2026 04:00;6.4;5.5;4.1;87.5;0.0;41;15.7;7.8;221;57.2;13.6;partly-cloudy
4410;12/01/2026 04:00;6.5;5.7;3.4;86.2;0.0;4;12.9;9.0;261;63.0;14.6;partly-cloudy
4412;12/01/2026 04:00;7.5;6.7;2.7;83.8;0.0;18;15.4;6.9;279;75.0;13.8;partly-cloudy
4413;12/01/2026 04:00;6.0;5.4;3.8;86.9;0.0;19;15.9;9.6;213;61.8;12.9;partly-cloudy
4414;12/01/2026 04:00;7.6;6.9;4.1;86.0;0.0;0;15.1;5.6;291;60.2;10.9;partly-cloudy
4416;12/01/2026 04:00;6.2;5.3;3.8;74.1;0.0;17;15.6;7.9;247;73.8;8.9;partly-cloudy
4417;12/01/2026 04:00;6.4;5.7;3.8;73.8;0.0;7;12.8;6.3;211;60.9;12.4;partly-cloudy
3748;12/01/2026 04:00;7.1;6.4;3.8;75.6;0.0;0;8.7;5.9;237;99.0;13.0;cloudy
4418;12/01/2026 04:00;6.4;5.6;4.1;80.8;0.0;14;10.2;5.4;202;85.6;11.1;cloudy
4419;12/01/2026 04:00;6.2;5.5;3.4;80.5;0.0;13;12.5;6.8;218;63.7;10.6;partly-cloudy
4421;12/01/2026 04:00;6.8;6.1;3.8;76.2;0.0;0;16.1;8.4;293;17.6;12.9;clear
3693;12/01/2026 04:00;7.1;6.1;3.4;79.1;0.1;7;16.0;8.5;210;84.1;12.5;cloudy
3694;12/01/2026 04:00;6.7;5.8;3.1;75.3;0.0;8;10.5;7.7;265;56.2;12.0;partly-cloudy
4422;12/01/2026 04:00;6.6;5.7;2.9;69.5;0.0;11;12.9;6.3;230;52.4;11.8;partly-cloudy
4425;12/01/2026 04:00;6.6;5.7;3.2;70.3;0.0;14;15.3;2.8;267;71.2;12.3;partly-cloudy
9977;12/01/2026 04:00;7.5;6.5;3.5;82.2;0.0;13;11.1;5.6;213;49.7;9.2;partly-cloudy
4423;12/01/2026 04:00;6.9;6.2;4.3;77.0;0.0;0;9.7;9.0;214;71.3;14.9;partly-cloudy
10022;12/01/2026 04:00;7.0;6.4;3.6;93.3;0.0;7;14.1;8.1;289;52.5;10.8;partly-cloudy
10057;12/01/2026 04:00;6.6;6.0;3.4;83.4;0.0;9;13.1;7.9;204;58.4;13.3;partly-cloudy
10066;12/01/2026 04:00;6.3;5.2;3.6;79.0;0.0;5;12.6;5.8;210;69.6;10.5;partly-cloudy
10605;12/01/2026 04:00;7.8;7.0;3.2;74.3;0.0;0;11.6;6.4;264;82.8;11.3;cloudy
4426;12/01/2026 04:00;6.4;5.5;3.5;81.5;0.0;12;12.2;6.0;227;38.4;7.0;partly-cloudy
4427;12/01/2026 04:00;7.5;6.6;3.6;84.8;0.0;6;14.2;7.1;278;45.7;11.3;partly-cloudy
4428;12/01/2026 04:00;6.5;5.5;3.2;70.1;0.0;13;9.7;6.4;226;55.8;13.6;partly-cloudy
4429;12/01/2026 04:00;6.8;6.0;3.9;82.3;0.0;11;15.1;8.0;211;78.3;8.5;partly-cloudy
4430;12/01/2026 04:00;7.2;6.3;3.9;83.1;0.0;16;11.8;7.5;279;76.9;12.2;partly-cloudy
4431;12/01/2026 04:00;6.5;5.6;4.0;68.2;0.0;0;15.2;9.2;228;43.4;10.1;partly-cloudy
4432;12/01/2026 04:00;6.1;5.2;2.9;86.3;0.0;19;15.0;3.3;292;34.7;13.9;partly-cloudy
3407;12/01/2026 04:00;7.0;5.9;3.1;77.9;0.0;4;16.2;5.0;214;66.7;10.9;partly-cloudy
4433;12/01/2026 04:00;7.2;6.3;3.4;74.2;0.0;21;17.5;10.8;216;92.0;11.9;cloudy
4415;12/01/2026 04:00;7.0;6.5;3.4;87.6;0.0;5;18.7;5.4;209;72.9;10.2;partly-cloudy
3622;12/01/2026 04:00;6.9;6.2;4.1;70.6;0.0;9;13.7;3.3;242;44.2;15.6;partly-cloudy
4439;12/01/2026 04:00;6.6;6.0;2.9;84.5;0.0;18;16.5;5.9;286;100.0;10.0;cloudy
4441;12/01/2026 04:00;7.2;6.6;4.2;84.0;0.0;10;14.6;7.9;224;90.1;13.8;cloudy
4442;12/01/2026 04:00;6.2;5.3;2.8;85.5;0.0;9;17.7;8.3;257;69.9;11.2;partly-cloudy
4444;12/01/2026 04:00;8.5;7.8;3.7;82.3;0.0;12;11.9;8.8;207;65.7;13.8;partly-cloudy
4445;12/01/2026 04:00;6.7;6.0;3.8;80.6;0.0;20;13.5;8.2;253;73.4;12.8;partly-cloudy
4446;12/01/2026 04:00;7.8;6.7;3.4;88.4;0.1;1;16.6;5.3;206;22.7;12.2;clear
4447;12/01/2026 04:00;6.8;6.4;3.2;72.7;0.0;6;9.8;6.5;283;37.6;12.8;partly-cloudy
4448;12/01/2026 04:00;6.4;5.8;2.6;73.7;0.0;8;13.4;6.9;254;68.9;13.2;partly-cloudy
4449;12/01/2026 04:00;7.1;6.4;4.5;83.9;0.0;11;16.2;5.8;215;100.0;14.1;cloudy
4450;12/01/2026 04:00;6.9;6.0;4.2;80.8;0.0;13;12.3;7.7;234;9.5;12.7;clear
3674;12/01/2026 04:00;6.5;6.0;3.0;82.5;0.0;6;15.2;11.1;279;80.2;11.0;cloudy
4451;12/01/2026 04:00;6.4;5.6;3.9;83.8;0.0;21;15.4;8.3;253;21.6;14.0;clear
4452;12/01/2026 04:00;7.2;6.4;3.4;79.2;0.0;0;13.9;6.2;219;80.3;12.1;cloudy
4453;12/01/2026 04:00;7.5;7.1;3.2;88.1;0.0;0;12.8;5.3;299;78.6;13.8;partly-cloudy
7071;12/01/2026 04:00;6.2;5.5;3.3;74.7;0.0;13;14.9;6.9;226;56.0;12.9;partly-cloudy
4464;12/01/2026 04:00;7.3;6.5;3.5;74.4;0.0;15;10.9;7.2;256;61.7;8.0;partly-cloudy
4454;12/01/2026 04:00;7.6;6.5;3.1;90.3;0.0;3;9.4;8.0;278;100.0;9.6;cloudy
4455;12/01/2026 04:00;6.7;6.2;4.0;79.1;0.0;8;14.3;6.2;220;66.8;12.1;partly-cloudy
4456;12/01/2026 04:00;7.2;6.5;3.7;82.7;0.0;18;14.4;6.6;221;31.1;9.9;partly-cloudy
4457;12/01/2026 04:00;6.0;5.5;3.1;86.1;0.0;9;12.2;8.9;268;48.0;12.3;partly-cloudy
4459;12/01/2026 04:00;7.3;6.5;3.8;80.9;0.0;4;13.4;6.7;270;78.9;11.3;partly-cloudy
4460;12/01/2026 04:00;6.6;6.1;3.3;84.2;0.0;22;14.7;8.3;258;78.4;11.7;partly-cloudy
4461;12/01/2026 04:00;6.7;5.8;3.6;80.4;0.0;23;7.5;6.7;243;62.6;13.1;partly-cloudy
4462;12/01/2026 04:00;5.8;4.9;2.9;82.4;0.0;10;16.7;6.9;284;56.6;13.2;partly-cloudy
4465;12/01/2026 04:00;7.3;6.3;3.7;79.7;0.0;29;5.7;7.7;249;82.9;16.1;cloudy
4466;12/01/2026 04:00;6.7;5.8;3.1;72.8;0.0;13;11.1;7.0;206;47.1;9.5;partly-cloudy
4468;12/01/2026 04:00;7.9;7.1;3.3;81.4;0.1;13;11.9;6.3;266;52.6;14.8;partly-cloudy
4469;12/01/2026 04:00;7.3;6.3;3.6;86.4;0.0;5;13.8;6.2;224;39.8;9.5;partly-cloudy
5422;12/01/2026 04:00;7.8;7.4;3.6;74.9;0.0;8;8.9;8.8;212;67.1;16.1;partly-cloudy
5423;12/01/2026 04:00;6.7;6.0;3.7;83.0;0.0;21;13.9;8.1;206;44.7;14.6;partly-cloudy
5424;12/01/2026 04:00;7.6;6.6;3.9;77.0;0.0;8;17.4;4.7;223;65.3;14.7;partly-cloudy
5425;12/01/2026 04:00;7.9;6.9;3.4;73.1;0.0;5;15.0;6.6;288;73.4;11.6;partly-cloudy
5426;12/01/2026 04:00;6.9;6.2;3.4;78.5;0.0;0;16.5;9.0;258;89.9;17.2;cloudy
5427;12/01/2026 04:00;6.9;6.0;3.6;69.4;0.0;0;10.3;7.2;281;62.9;14.5;partly-cloudy
5428;12/01/2026 04:00;6.9;6.0;3.1;77.8;0.0;11;14.8;5.0;263;55.6;12.7;partly-cloudy
5429;12/01/2026 04:00;7.3;6.5;3.4;81.7;0.0;0;10.7;8.3;275;79.8;13.2;partly-cloudy
5431;12/01/2026 04:00;6.8;6.1;3.9;77.7;0.0;18;13.1;8.2;241;33.3;13.6;partly-cloudy
5432;12/01/2026 04:00;7.0;6.6;3.3;79.9;0.0;7;15.7;5.0;254;43.0;12.0;partly-cloudy
5433;12/01/2026 04:00;7.6;6.9;3.2;85.7;0.0;17;11.3;6.6;259;72.9;11.9;partly-cloudy
5440;12/01/2026 04:00;6.9;6.1;3.1;75.2;0.0;20;10.1;8.9;247;77.2;12.7;partly-cloudy
5441;12/01/2026 04:00;7.1;6.2;3.5;86.6;0.0;14;9.5;5.4;254;57.0;12.1;partly-cloudy
5442;12/01/2026 04:00;7.0;6.0;3.7;72.0;0.0;0;8.4;3.9;227;49.6;13.0;partly-cloudy
5443;12/01/2026 04:00;6.7;5.7;3.4;81.1;0.0;11;10.7;7.4;290;70.8;11.2;partly-cloudy
10031;12/01/2026 04:00;5.8;4.7;3.5;85.9;0.0;17;12.1;6.2;222;93.1;11.3;cloudy
10463;12/01/2026 04:00;7.7;7.0;3.4;77.2;0.0;3;17.3;7.5;284;63.7;9.2;partly-cloudy
3421;12/01/2026 04:00;6.0;4.8;3.3;86.7;0.0;16;16.1;5.6;274;92.6;11.2;cloudy
7017;12/01/2026 04:00;6.8;5.8;3.3;77.8;0.0;20;11.0;6.6;261;100.0;13.1;cloudy
5452;12/01/2026 04:00;7.4;6.9;2.7;77.9;0.0;0;10.2;9.6;200;39.1;10.8;partly-cloudy
5454;12/01/2026 04:00;7.3;6.6;4.0;88.2;0.0;12;17.6;6.0;259;78.6;11.0;partly-cloudy
5455;12/01/2026 04:00;7.3;6.4;3.3;92.2;0.0;4;13.3;5.7;240;95.8;11.6;cloudy
5456;12/01/2026 04:00;7.3;6.6;3.3;88.9;0.0;4;8.5;5.8;293;75.6;10.0;partly-cloudy
5457;12/01/2026 04:00;6.4;5.5;3.5;68.7;0.0;14;12.3;7.2;299;52.1;13.0;partly-cloudy
5458;12/01/2026 04:00;7.6;7.1;4.2;82.8;0.0;5;20.2;4.1;220;47.2;12.0;partly-cloudy
5459;12/01/2026 04:00;6.6;5.5;4.7;82.7;0.1;3;13.7;6.9;223;51.2;15.6;partly-cloudy
5460;12/01/2026 04:00;6.6;6.0;4.2;65.6;0.0;13;15.8;4.0;221;67.0;13.7;partly-cloudy
5461;12/01/2026 04:00;6.9;6.0;3.3;85.4;0.0;11;13.1;7.1;295;69.9;10.2;partly-cloudy
5462;12/01/2026 04:00;6.5;6.1;3.5;77.7;0.0;1;9.7;4.2;238;80.1;13.0;cloudy
5464;12/01/2026 04:00;7.3;6.5;4.1;76.0;0.0;17;14.4;8.4;263;52.2;10.3;partly-cloudy
5465;12/01/2026 04:00;8.1;7.2;3.6;77.0;0.0;15;14.5;6.3;246;85.3;12.4;cloudy
5467;12/01/2026 04:00;6.7;5.7;3.6;89.2;0.0;5;9.2;6.8;203;85.4;11.9;cloudy
5468;12/01/2026 04:00;6.4;5.3;3.9;74.3;0.0;3;13.1;8.8;261;53.3;15.0;partly-cloudy
5471;12/01/2026 04:00;6.3;5.3;3.2;89.1;0.0;6;11.5;9.3;273;74.9;15.5;partly-cloudy
5472;12/01/2026 04:00;7.1;6.4;3.7;66.7;0.0;0;16.1;6.4;254;87.9;12.1;cloudy
5474;12/01/2026 04:00;6.3;5.5;3.6;71.2;0.0;14;14.2;8.5;250;78.6;14.3;partly-cloudy
5475;12/01/2026 04:00;6.9;6.4;3.8;76.0;0.0;5;14.1;6.5;272;78.7;11.8;partly-cloudy
5476;12/01/2026 04:00;6.9;6.1;3.8;76.5;0.0;5;20.4;4.5;270;53.5;13.3;partly-cloudy
5477;12/01/2026 04:00;6.0;5.0;3.5;81.2;0.0;0;14.9;7.3;218;68.7;10.6;partly-cloudy
5478;12/01/2026 04:00;7.0;6.3;3.4;82.6;0.0;3;17.4;5.9;292;55.4;14.1;partly-cloudy
5479;12/01/2026 04:00;6.6;5.9;3.9;79.1;0.0;6;18.0;7.9;278;46.3;13.2;partly-cloudy
5480;12/01/2026 04:00;7.7;6.9;3.9;77.3;0.0;22;13.6;8.2;264;54.0;10.2;partly-cloudy
5482;12/01/2026 04:00;6.9;6.2;3.7;54.2;0.0;1;13.2;9.6;224;50.8;11.2;partly-cloudy
5484;12/01/2026 04:00;6.1;5.5;4.0;82.7;0.0;5;13.4;3.9;261;72.2;10.7;partly-cloudy
5485;12/01/2026 04:00;7.9;7.4;3.5;83.1;0.0;2;18.4;7.1;274;69.5;14.9;partly-cloudy
5486;12/01/2026 04:00;5.8;5.0;3.9;75.7;0.0;21;17.7;7.9;236;70.8;8.7;partly-cloudy
5488;12/01/2026 04:00;7.4;6.8;3.7;75.6;0.1;3;17.9;5.8;285;46.5;13.7;partly-cloudy
5489;12/01/2026 04:00;6.0;5.4;2.9;76.5;0.0;8;8.7;5.5;202;80.1;10.7;cloudy
5490;12/01/2026 04:00;6.2;5.2;3.9;66.8;0.0;6;14.8;9.1;221;70.0;12.3;partly-cloudy
5492;12/01/2026 04:00;6.1;5.0;2.4;78.3;0.0;10;11.1;7.5;289;54.4;10.6;partly-cloudy
5493;12/01/2026 04:00;7.7;6.9;4.2;83.7;0.0;0;9.3;7.9;235;44.4;13.2;partly-cloudy
5494;12/01/2026 04:00;6.7;5.8;3.4;83.5;0.0;24;12.5;6.9;293;50.7;12.9;partly-cloudy
3743;12/01/2026 04:00;7.0;6.4;3.4;67.4;0.0;9;11.2;7.6;226;72.2;9.7;partly-cloudy
11082;12/01/2026 04:00;6.4;5.7;3.2;81.0;0.0;11;17.5;6.7;293;57.7;13.7;partly-cloudy
5497;12/01/2026 04:00;6.3;5.5;3.5;83.0;0.0;0;16.8;7.9;259;49.5;11.6;partly-cloudy
5498;12/01/2026 04:00;7.5;6.6;3.5;84.6;0.0;6;13.7;6.0;280;63.7;9.9;partly-cloudy
5500;12/01/2026 04:00;6.7;6.0;3.2;91.9;0.0;4;15.2;6.8;262;37.8;14.1;partly-cloudy
5501;12/01/2026 04:00;7.5;6.6;4.2;77.5;0.0;0;11.3;9.2;283;99.7;13.1;cloudy
5502;12/01/2026 04:00;7.8;6.9;3.5;78.1;0.0;4;10.6;6.3;288;44.0;11.6;partly-cloudy
5503;12/01/2026 04:00;6.8;5.7;3.4;79.0;0.0;13;15.1;5.2;281;73.2;11.6;partly-cloudy
5504;12/01/2026 04:00;6.4;5.8;3.0;92.5;0.0;12;12.9;4.3;218;74.8;11.8;partly-cloudy
5508;12/01/2026 04:00;6.9;5.8;4.0;64.1;0.0;10;15.9;3.9;276;73.0;9.0;partly-cloudy
5509;12/01/2026 04:00;6.3;5.6;3.2;72.2;0.0;2;12.6;7.5;287;60.8;11.3;partly-cloudy
5680;12/01/2026 04:00;7.4;6.8;3.3;82.2;0.0;12;12.5;10.5;282;79.8;11.4;partly-cloudy
5510;12/01/2026 04:00;7.5;6.5;3.2;75.0;0.0;11;13.1;5.2;214;59.7;11.2;partly-cloudy
5511;12/01/2026 04:00;7.0;6.2;3.8;71.9;0.0;6;13.7;3.2;291;52.4;9.5;partly-cloudy
11083;12/01/2026 04:00;8.6;7.6;3.5;79.1;0.0;6;10.6;9.3;272;69.0;15.8;partly-cloudy
5512;12/01/2026 04:00;6.8;6.2;3.3;81.6;0.0;23;9.3;5.8;239;63.0;8.2;partly-cloudy
5513;12/01/2026 04:00;6.9;6.0;3.9;77.2;0.0;5;10.2;7.5;277;69.7;9.5;partly-cloudy
11085;12/01/2026 04:00;7.7;7.0;4.6;81.8;0.0;2;13.9;7.7;234;54.1;13.4;partly-cloudy
7082;12/01/2026 04:00;7.1;6.0;2.9;82.5;0.0;0;15.2;7.7;280;55.9;14.6;partly-cloudy
7080;12/01/2026 04:00;7.6;6.8;3.4;75.9;0.0;1;11.1;6.7;231;100.0;11.9;cloudy
11340;12/01/2026 04:00;5.8;5.3;3.9;79.7;0.0;0;13.9;9.9;230;88.8;12.0;cloudy
7085;12/01/2026 04:00;6.2;5.2;3.3;69.8;0.0;10;16.7;8.4;299;61.4;8.8;partly-cloudy
10469;12/01/2026 04:00;7.8;7.1;4.0;92.9;0.0;28;14.9;5.3;285;96.2;8.6;cloudy
5515;12/01/2026 04:00;6.9;6.4;2.9;79.5;0.0;9;16.1;8.5;207;55.2;9.9;partly-cloudy
5517;12/01/2026 04:00;7.6;7.2;3.5;80.7;0.0;0;18.3;6.9;278;62.9;7.2;partly-cloudy
5518;12/01/2026 04:00;6.6;5.7;3.3;75.7;0.0;10;15.6;8.2;237;78.4;12.8;partly-cloudy
5519;12/01/2026 04:00;6.2;5.6;2.9;84.3;0.0;9;10.4;5.2;237;71.2;7.8;partly-cloudy
